,owner,origen,weapon,platform,total,number,Status,url
2891,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,1,['captured'],https://twitter.com/UAWeapons/status/1543548850559926272
2892,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,2,['captured'],https://i.postimg.cc/rwkdKVj0/g5d.png
2893,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,3,['captured'],https://i.postimg.cc/kX1Fgtzm/542f.png
2894,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,4,['captured'],https://i.postimg.cc/ZqBJT7JB/43.png
2895,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,5,['captured'],https://twitter.com/UAWeapons/status/1561047885692780546
2896,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,6,['captured'],https://i.postimg.cc/65mdSZ6K/44g.png
2897,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,7,['captured'],https://postimg.cc/QKxW9nT1
2898,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,8,['captured'],https://i.postimg.cc/2SgY5HMY/2131-100mm-MT-12-anti-tank-gun-capt-24-03-22.jpg
2899,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,9,['captured'],https://i.postimg.cc/VkJ1my74/2132-100mm-MT-12-anti-tank-gun-capt-24-03-22.jpg
2900,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,10,['captured'],https://i.postimg.cc/DzsT4r3X/2133-100mm-MT-12-anti-tank-gun-capt-13-04-22.jpg
2901,UA,['the Soviet Union'],Towed Artillery,100mm MT-12 anti-tank gun,18,11,['captured'],https://i.postimg.cc/bJhjxZqF/2134-100mm-MT-12-anti-tank-gun-capt-03-07-22.jpg
2902,UA,['the United Kingdom'],Towed Artillery,105mm L119 howitzer,2,1,['damaged'],https://i.postimg.cc/CxyRM7P0/2001-L119-dmg.jpg
2903,UA,['the United Kingdom'],Towed Artillery,105mm L119 howitzer,2,2,['damaged'],https://i.postimg.cc/7YYrjQK5/2009-L119-howitzer-01-08-23.jpg
2904,UA,['the Soviet Union'],Towed Artillery,120mm 2B16 Nona-K gun mortar,1,1,['destroyed'],https://i.postimg.cc/TwfTfnmc/2013-nona-k-destr-11-06-23.jpg
2905,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,1,['destroyed'],https://i.postimg.cc/90y4R2Ph/2022-02-25-Ural-4320-D-30-destroyed.jpg
2906,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,2,['destroyed'],https://i.postimg.cc/SQ7H5Xx4/2007-D-30-destr-25-07-23.jpg
2907,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,3,['destroyed'],https://i.postimg.cc/z3ZbZp25/1023-d30-destr-09-06-23.jpg
2908,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,4,['destroyed'],https://i.postimg.cc/JhzNnDLj/2000-2-A18-D-30-destr-21-07-23.jpg
2909,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,5,['destroyed'],https://i.postimg.cc/T12f6P5M/2008-d30-destr-25-02-23.jpg
2910,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,1,['damaged'],https://i.postimg.cc/50bMBt3Y/2014-d30-dam-03-03-23.jpg
2911,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,2,['damaged'],https://i.postimg.cc/dQm9y715/2006-d30-dam-20-03-23.jpg
2912,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,3,['damaged'],https://i.postimg.cc/jjwMdsqD/2028-d30-dam-31-05-23.jpg
2913,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,1,['captured'],https://i.postimg.cc/qRFHDJzm/653.png
2914,UA,['the Soviet Union'],Towed Artillery,122mm D-30 howitzer,10,2,['captured'],https://i.postimg.cc/KzDhJmzc/2135-122mm-2-A18-D-30-howitzer-capt-29-05-22.jpg
2915,UA,['the Soviet Union'],Towed Artillery,mm M-46 field gun,1130,1,['damaged'],https://i.postimg.cc/4yg8RSrK/2003-130mm-m46-dam-21-02-23.jpg
2916,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,1,['destroyed'],https://i.postimg.cc/mrBgqrfC/g5.jpg
2917,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,2,['destroyed'],https://postimg.cc/YGTx17tY
2918,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,3,['destroyed'],https://postimg.cc/xkk1NV8K
2919,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,4,['destroyed'],https://postimg.cc/kDytW8qw
2920,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,5,['destroyed'],https://postimg.cc/MckGCKzv
2921,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,6,['destroyed'],https://i.postimg.cc/mrc0LLCp/5890.png
2922,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,7,['destroyed'],https://i.postimg.cc/tJnqDLjD/2009-D-20-destr-16-07-23.jpg
2923,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,8,['destroyed'],https://i.postimg.cc/sXGyGFwy/2032-D-20-destr-25-05-23.jpg
2924,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,1,['damaged'],https://i.postimg.cc/HnBR6b1m/2001-d20-dam.jpg
2925,UA,['the Soviet Union'],Towed Artillery,152mm D-20 gun-howitzer,10,1,['captured'],https://i.postimg.cc/WbSVYSNM/b18.png
2926,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,1,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2927,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,2,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2928,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,3,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2929,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,4,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2930,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,5,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2931,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,6,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2932,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,7,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2933,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,8,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2934,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,9,"['abandoned', 'laterdestroyed']",https://i.postimg.cc/65WyTWGL/g43g.png
2935,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,10,['destroyed'],https://i.postimg.cc/zvJLx8qW/2010-152mm-2-A36-Giatsint-B-destr-15-06-23.jpg
2936,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,11,['destroyed'],https://i.postimg.cc/d3gCspgR/2007-2-A36-Giatsint-B-destr-25-08-23.jpg
2937,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,1,['damaged'],https://i.postimg.cc/Gm5z99Hk/2000-Giatsint-B-dam.jpg
2938,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,2,['damaged'],https://i.postimg.cc/nr5360t1/2000-152mm-2-A36-Giatsint-B-field-gun-dam-19-05-23.jpg
2939,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,3,['damaged'],https://i.postimg.cc/brHP6FMF/2014-2-A36-dam-23-10-23.jpg
2940,UA,['the Soviet Union'],Towed Artillery,152mm 2A36 Giatsint-B field-gun,15,1,['captured'],https://twitter.com/UAWeapons/status/1545899351167352832
2941,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,1,['destroyed'],https://i.postimg.cc/h492vKp0/2002-msta-b-destr-13-02-23.jpg
2942,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,2,['destroyed'],https://i.postimg.cc/L5bs7FWm/2011-2-65-Msta-B-destr-01-07-23.jpg
2943,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,1,['damaged'],https://twitter.com/imp_navigator/status/1588452311508172800
2944,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,1,['abandoned'],https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png
2945,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,2,['abandoned'],https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
2946,UA,['the Soviet Union'],Towed Artillery,152mm 2A65 Msta-B howitzer,6,1,['captured'],https://i.postimg.cc/3Jq4jMxs/48.png
2947,UA,"['Estonia', 'Italy']",Towed Artillery,155mm FH-70 howitzer,4,1,['destroyed'],https://twitter.com/UAWeapons/status/1588139903099047938
2948,UA,"['Estonia', 'Italy']",Towed Artillery,155mm FH-70 howitzer,4,2,['destroyed'],https://i.postimg.cc/kXt81MtT/2001-FH-70-destr-26-08-23.jpg
2949,UA,"['Estonia', 'Italy']",Towed Artillery,155mm FH-70 howitzer,4,1,['damaged'],https://postimg.cc/QKV5Q4MK
2950,UA,"['Estonia', 'Italy']",Towed Artillery,155mm FH-70 howitzer,4,2,['damaged'],https://i.postimg.cc/kgHpM08s/2002-155mm-FH-70-howitzer-dam-25-03-23.jpg
2951,UA,['France'],Towed Artillery,155mm TRF1 howitzer,1,1,['destroyed'],https://twitter.com/UAWeapons/status/1649422891178500099
2952,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,1,['destroyed'],https://i.postimg.cc/VvnzxRCL/554g.png
2953,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,2,['destroyed'],https://twitter.com/imp_navigator/status/1539215237139812352
2954,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,3,['destroyed'],https://twitter.com/imp_navigator/status/1539216203230679041
2955,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,4,['destroyed'],https://twitter.com/UAWeapons/status/1543640101695152130
2956,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,5,['destroyed'],https://twitter.com/UAWeapons/status/1547263296948027392
2957,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,6,['destroyed'],https://i.postimg.cc/mrFbHNbr/2000.jpg
2958,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,7,['destroyed'],https://i.postimg.cc/x8QXChFv/2000-m777.jpg
2959,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,8,['destroyed'],https://twitter.com/UAWeapons/status/1564339685337583619
2960,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,9,['destroyed'],https://i.postimg.cc/QtG4XVQx/2002-m777-destr.jpg
2961,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,10,['destroyed'],https://twitter.com/UAWeapons/status/1586328231158112257
2962,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,11,['destroyed'],https://twitter.com/imp_navigator/status/1589135917553373184
2963,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,12,['destroyed'],https://postimg.cc/dLyJfk76
2964,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,13,['destroyed'],https://i.postimg.cc/xTQFcbt3/7760.png
2965,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,14,['destroyed'],https://twitter.com/UAWeapons/status/1589653846749765637
2966,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,15,['destroyed'],https://twitter.com/UAWeapons/status/1589653846749765637
2967,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,16,['destroyed'],https://i.postimg.cc/sXdrf3n8/2006-m777-destr.jpg
2968,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,17,['destroyed'],https://twitter.com/imp_navigator/status/1605472213833875456
2969,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,18,['destroyed'],https://i.postimg.cc/Jz47Mqq1/235.png
2970,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,19,['destroyed'],https://twitter.com/imp_navigator/status/1642466705686294530
2971,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,20,['destroyed'],https://twitter.com/imp_navigator/status/1605474114617032704
2972,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,21,['destroyed'],https://i.postimg.cc/6ppCyvpq/2019-m777-destr-09-01-23.jpg
2973,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,22,['destroyed'],https://i.postimg.cc/tJVFMSdv/1016-155mm-M777-A2-howitzer-destr-17-12-22.jpg
2974,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,23,['destroyed'],https://i.postimg.cc/D02gSHH3/2007-m777-destr-19-10-23.jpg
2975,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,24,['destroyed'],https://i.postimg.cc/NGbQxRZg/2002-m777-destr-06-03-23.jpg
2976,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,25,['destroyed'],https://i.postimg.cc/MZc4wzdN/1019-155mm-M777-A2-howitzer-destr-20-10-22.jpg
2977,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,26,['destroyed'],https://i.postimg.cc/WtL0LGXN/1020-155mm-M777-A2-howitzer-destr-20-10-22.jpg
2978,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,27,['destroyed'],https://i.postimg.cc/Qx1yB0Lq/1021-155mm-M777-A2-howitzer-destr-23-08-22.jpg
2979,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,28,['destroyed'],https://twitter.com/UAWeapons/status/1618601945262088198
2980,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,29,['destroyed'],https://twitter.com/UAWeapons/status/1618601945262088198
2981,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,30,['destroyed'],https://i.postimg.cc/Hsh7CPSY/2015-m777-destr-31-01-23.jpg
2982,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,31,['destroyed'],https://i.postimg.cc/3RJ6R0NP/2009-m777-destr-25-04-23.jpg
2983,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,32,['destroyed'],https://i.postimg.cc/FFTqgTYT/2038-155mm-M777-A2-howitzer-destr-13-05-23.jpg
2984,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,33,['destroyed'],https://i.postimg.cc/g2tfC7HB/2019-m777-destr-07-07-23.jpg
2985,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,34,['destroyed'],https://i.postimg.cc/nzPV4n6C/2000-m77-destr-13-07-23.jpg
2986,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,35,['destroyed'],https://i.postimg.cc/fL7q6FZC/2003-m777-destr-25-07-23.jpg
2987,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,36,['destroyed'],https://i.postimg.cc/c1vc33ZG/373.png
2988,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,37,['destroyed'],https://i.postimg.cc/qRcwM4mG/2004-m777-destr-20-10-23.jpg
2989,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,1,['damaged'],https://twitter.com/RALee85/status/1557298928248291330
2990,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,2,['damaged'],https://i.postimg.cc/RCJ4rmD3/2005-m777-dam-11-01-23.jpg
2991,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,3,['damaged'],https://i.postimg.cc/y6wGY2Gd/1022-155mm-M777-A2-howitzer-dam-29-08-22.jpg
2992,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,4,['damaged'],https://i.postimg.cc/RhRFbddD/2002-m777-dam-25-01-23.jpg
2993,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,5,['damaged'],https://twitter.com/UAWeapons/status/1618601945262088198
2994,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,6,['damaged'],https://twitter.com/GloOouD/status/1618969421254647810
2995,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,7,['damaged'],https://i.postimg.cc/QtXkQ7Cv/2006-m777-dam-28-01-23.jpg
2996,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,8,['damaged'],https://i.postimg.cc/XJtyzRvK/2007-m777-dam-16-02-23.jpg
2997,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,9,['damaged'],https://i.postimg.cc/SxnQRjTm/2007-m777-dam-25-02-23.jpg
2998,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,10,['damaged'],https://i.postimg.cc/yYRNQWtx/3130.png
2999,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,11,['damaged'],https://i.postimg.cc/WbyH311G/315.png
3000,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,12,['damaged'],https://i.postimg.cc/056xQ2g9/23.png
3001,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,13,['damaged'],https://twitter.com/imp_navigator/status/1639907342949969921
3002,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,14,['damaged'],https://twitter.com/imp_navigator/status/1643293157562408979
3003,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,15,['damaged'],https://i.postimg.cc/yY1zNtnw/68u.png
3004,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,16,['damaged'],https://i.postimg.cc/vmnJNpQv/2005-m777-destr.jpg
3005,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,17,['damaged'],https://twitter.com/RALee85/status/1592811545196924929
3006,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,18,['damaged'],https://i.postimg.cc/Z5y3bJg1/2000-m777-dam-26-04-23.jpg
3007,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,19,['damaged'],https://i.postimg.cc/t4nnRtfh/2000-m777-destr-31-01-23.jpg
3008,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,20,['damaged'],https://i.postimg.cc/sXy8K8PN/2024-155mm-M777-A2-howitzer-dam-28-02-23.jpg
3009,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,21,['damaged'],https://i.postimg.cc/B610KpVx/2028-m777-dam-30-06-23.jpg
3010,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,22,['damaged'],https://i.postimg.cc/q7xb051W/2004-m777-dam-13-06-23.jpg
3011,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,23,['damaged'],https://i.postimg.cc/kXLhy8VY/2005-m777-dam-30-06-23.jpg
3012,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,24,['damaged'],https://i.postimg.cc/TP67z6Jr/2019-m777-dam-04-07-23.jpg
3013,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,25,['damaged'],https://i.postimg.cc/L6xBj25C/2012-M777-A2-howitzer-dam-28-02-23.jpg
3014,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,26,['damaged'],https://i.postimg.cc/pXGMvYSq/2008-m777-dam-01-08-23.jpg
3015,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,27,['damaged'],https://i.postimg.cc/T2Sk6SBV/2018-155mm-M777-A2-howitzer-dam-14-08-23.jpg
3016,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,28,['damaged'],https://i.postimg.cc/QNRNL5r7/2001-m777-dam-22-08-23.jpg
3017,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,29,['damaged'],https://i.postimg.cc/y6J6rj2B/2014-m777-dam-16-07-23.jpg
3018,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,30,['damaged'],https://i.postimg.cc/nhCBdhTB/2010-m777-dam-23-08-23.jpg
3019,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,31,['damaged'],https://i.postimg.cc/hjnbJXsY/326y.png
3020,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,32,['damaged'],https://i.postimg.cc/j2vPtRbN/2011-m777-dam-12-10-23.jpg
3021,UA,['the United States'],Towed Artillery,155mm M777A2 howitzer,69,33,['damaged'],https://i.postimg.cc/htZcf28m/2000-m777-destr-12-10-23.jpg
3022,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,1,['destroyed'],https://i.postimg.cc/BnNpxWwv/33.jpg 
3023,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,2,['destroyed'],https://i.postimg.cc/BnNpxWwv/33.jpg 
3024,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,3,['destroyed'],https://i.postimg.cc/nV9FvX5k/f60.jpg
3025,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,4,['destroyed'],https://i.postimg.cc/nV9FvX5k/f60.jpg
3026,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,5,['destroyed'],https://i.postimg.cc/T2zhHzWn/o1.jpg
3027,UA,['Ukraine'],Towed Artillery,Unknown towed artillery,23,6,['destroyed'],https://i.postimg.cc/662ycWT9/o2.jpg
